"subject" "activity" "variable" "value"
"30" "SITTING" "tBodyGyroJerkStdZ" -0.988124495645161
"2" "STANDING" "tBodyGyroJerkStdZ" -0.973610118333333
"4" "STANDING" "tBodyGyroJerkStdZ" -0.957982019464286
"9" "STANDING" "tBodyGyroJerkStdZ" -0.969726483555556
"10" "STANDING" "tBodyGyroJerkStdZ" -0.969051030681818
"12" "STANDING" "tBodyGyroJerkStdZ" -0.973689389672131
"13" "STANDING" "tBodyGyroJerkStdZ" -0.985177042982456
"18" "STANDING" "tBodyGyroJerkStdZ" -0.986259015753425
"20" "STANDING" "tBodyGyroJerkStdZ" -0.948669854794521
"24" "STANDING" "tBodyGyroJerkStdZ" -0.983276883478261
"1" "STANDING" "tBodyGyroJerkStdZ" -0.992108467169811
"3" "STANDING" "tBodyGyroJerkStdZ" -0.958293011803279
"5" "STANDING" "tBodyGyroJerkStdZ" -0.944755343035714
"6" "STANDING" "tBodyGyroJerkStdZ" -0.962758177192982
"7" "STANDING" "tBodyGyroJerkStdZ" -0.978166790943396
"8" "STANDING" "tBodyGyroJerkStdZ" -0.989270900740741
"11" "STANDING" "tBodyGyroJerkStdZ" -0.990663218510638
"14" "STANDING" "tBodyGyroJerkStdZ" -0.974687865833333
"15" "STANDING" "tBodyGyroJerkStdZ" -0.981293117924528
"16" "STANDING" "tBodyGyroJerkStdZ" -0.992698522948718
"17" "STANDING" "tBodyGyroJerkStdZ" -0.992327099487179
"19" "STANDING" "tBodyGyroJerkStdZ" -0.983453911232877
"21" "STANDING" "tBodyGyroJerkStdZ" -0.975427259325843
"22" "STANDING" "tBodyGyroJerkStdZ" -0.979753572380952
"23" "STANDING" "tBodyGyroJerkStdZ" -0.984654516470588
"25" "STANDING" "tBodyGyroJerkStdZ" -0.980722294459459
"26" "STANDING" "tBodyGyroJerkStdZ" -0.985992503243243
"27" "STANDING" "tBodyGyroJerkStdZ" -0.9889703575
"28" "STANDING" "tBodyGyroJerkStdZ" -0.956497163670886
"29" "STANDING" "tBodyGyroJerkStdZ" -0.990685705384615
"30" "STANDING" "tBodyGyroJerkStdZ" -0.970845670677966
"2" "LAYING" "tBodyGyroJerkStdZ" -0.98803582125
"4" "LAYING" "tBodyGyroJerkStdZ" -0.983965359814815
"9" "LAYING" "tBodyGyroJerkStdZ" -0.9770761602
"10" "LAYING" "tBodyGyroJerkStdZ" -0.983949302758621
"12" "LAYING" "tBodyGyroJerkStdZ" -0.969953929666667
"13" "LAYING" "tBodyGyroJerkStdZ" -0.989801549193548
"18" "LAYING" "tBodyGyroJerkStdZ" -0.992548101846154
"20" "LAYING" "tBodyGyroJerkStdZ" -0.986670534411765
"24" "LAYING" "tBodyGyroJerkStdZ" -0.992381595972222
"1" "LAYING" "tBodyGyroJerkStdZ" -0.9577901596
"3" "LAYING" "tBodyGyroJerkStdZ" -0.983338279516129
"5" "LAYING" "tBodyGyroJerkStdZ" -0.989679592307692
"6" "LAYING" "tBodyGyroJerkStdZ" -0.959579071578947
"7" "LAYING" "tBodyGyroJerkStdZ" -0.988871878269231
"8" "LAYING" "tBodyGyroJerkStdZ" -0.987601203703704
"11" "LAYING" "tBodyGyroJerkStdZ" -0.986549063333333
"14" "LAYING" "tBodyGyroJerkStdZ" -0.979711372941176
"15" "LAYING" "tBodyGyroJerkStdZ" -0.980112732777778
"16" "LAYING" "tBodyGyroJerkStdZ" -0.994465157714286
"17" "LAYING" "tBodyGyroJerkStdZ" -0.988221713380282
"19" "LAYING" "tBodyGyroJerkStdZ" -0.986958363975904
"21" "LAYING" "tBodyGyroJerkStdZ" -0.988749495666667
"22" "LAYING" "tBodyGyroJerkStdZ" -0.978636301805555
"23" "LAYING" "tBodyGyroJerkStdZ" -0.994908984861111
"25" "LAYING" "tBodyGyroJerkStdZ" -0.974242254520548
"26" "LAYING" "tBodyGyroJerkStdZ" -0.993759841842105
"27" "LAYING" "tBodyGyroJerkStdZ" -0.993296720540541
"28" "LAYING" "tBodyGyroJerkStdZ" -0.981418916
"29" "LAYING" "tBodyGyroJerkStdZ" -0.995380794637681
"30" "LAYING" "tBodyGyroJerkStdZ" -0.980768874571429
"2" "WALKING" "tBodyAccMagMean" -0.290407593728814
"4" "WALKING" "tBodyAccMagMean" -0.312050574166667
"9" "WALKING" "tBodyAccMagMean" -0.0980840496143461
"10" "WALKING" "tBodyAccMagMean" -0.127400912069811
"12" "WALKING" "tBodyAccMagMean" -0.102204550448
"13" "WALKING" "tBodyAccMagMean" -0.135643867842105
"18" "WALKING" "tBodyAccMagMean" -0.287908078035714
"20" "WALKING" "tBodyAccMagMean" 0.039402280578902
"24" "WALKING" "tBodyAccMagMean" -0.299983613965517
"1" "WALKING" "tBodyAccMagMean" -0.136971176556842
"3" "WALKING" "tBodyAccMagMean" -0.254690333275862
"5" "WALKING" "tBodyAccMagMean" -0.158338674394643
"6" "WALKING" "tBodyAccMagMean" -0.166840713631579
"7" "WALKING" "tBodyAccMagMean" -0.0978090439438596
"8" "WALKING" "tBodyAccMagMean" 0.0516786278104167
"11" "WALKING" "tBodyAccMagMean" -0.288323472033898
"14" "WALKING" "tBodyAccMagMean" -0.144404671779661
"15" "WALKING" "tBodyAccMagMean" -0.186514650759259
"16" "WALKING" "tBodyAccMagMean" -0.258766694117647
"17" "WALKING" "tBodyAccMagMean" -0.151151487704918
"19" "WALKING" "tBodyAccMagMean" 0.0648173438653846
"21" "WALKING" "tBodyAccMagMean" -0.123455661519231
"22" "WALKING" "tBodyAccMagMean" 0.0722419121669565
"23" "WALKING" "tBodyAccMagMean" -0.0988770198220339
"25" "WALKING" "tBodyAccMagMean" -0.40528943
"26" "WALKING" "tBodyAccMagMean" -0.223399171830508
"27" "WALKING" "tBodyAccMagMean" -0.238853875263158
"28" "WALKING" "tBodyAccMagMean" -0.1806660203
"29" "WALKING" "tBodyAccMagMean" -0.0955213393716981
"30" "WALKING" "tBodyAccMagMean" -0.195140032969231
"2" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.107322679520833
"4" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.153703935357692
"9" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.260727581428571
"10" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.0266623294757447
"12" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.229183927115385
"13" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.10115350174
"18" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.279146312758621
"20" "WALKING_UPSTAIRS" "tBodyAccMagMean" 0.00872502461176471
"24" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.226402822033898
"1" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.129927630735849
"3" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.184014895
"5" "WALKING_UPSTAIRS" "tBodyAccMagMean" 0.0435562021989362
"6" "WALKING_UPSTAIRS" "tBodyAccMagMean" 0.0177790974433333
"7" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.198074437978431
"8" "WALKING_UPSTAIRS" "tBodyAccMagMean" 0.121026629195122
"11" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.132594623759259
"14" "WALKING_UPSTAIRS" "tBodyAccMagMean" 0.140108204051852
"15" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.000971394711666667
"16" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.233990331568627
"17" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.0128062276916667
"19" "WALKING_UPSTAIRS" "tBodyAccMagMean" 0.01738119347275
"21" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.0810453188106383
"22" "WALKING_UPSTAIRS" "tBodyAccMagMean" 0.210282608333333
"23" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.0117536873784314
"25" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.305772199076923
"26" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.142874499381818
"27" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.160589355980392
"28" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.186240503960784
"29" "WALKING_UPSTAIRS" "tBodyAccMagMean" 0.00834360271428571
"30" "WALKING_UPSTAIRS" "tBodyAccMagMean" -0.137627857227385
"2" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.0899511204978723
"4" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" -0.0491616726733333
"9" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.145886357935714
"10" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.250843769394737
"12" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.0183139429630435
"13" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" -0.0294634299553191
"18" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" -0.293531973636364
"20" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.221851587933333
"24" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" -0.0737699163072727
"1" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.0271882914106122
"3" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" -0.0628126118283674
"5" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.211138853638298
"6" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.333754731458333
"7" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.0198795285851064
"8" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.176599311818421
"11" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.126227657258696
"14" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.185537706866667
"15" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.320449387166667
"16" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.191079793587447
"17" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.148951103536087
"19" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.644604325128205
"21" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.245771699004444
"22" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.330999221944444
"23" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.127211137694444
"25" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" -0.22010859462069
"26" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.114379383742
"27" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.108071382861364
"28" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.104359216580435
"29" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" 0.103705165666667
"30" "WALKING_DOWNSTAIRS" "tBodyAccMagMean" -0.0373901122469355
"2" "SITTING" "tBodyAccMagMean" -0.967893623913043
"4" "SITTING" "tBodyAccMagMean" -0.93569482
"9" "SITTING" "tBodyAccMagMean" -0.8933617176
"10" "SITTING" "tBodyAccMagMean" -0.96075719962963
"12" "SITTING" "tBodyAccMagMean" -0.952176621372549
"13" "SITTING" "tBodyAccMagMean" -0.957690563673469
"18" "SITTING" "tBodyAccMagMean" -0.983674151754386
"20" "SITTING" "tBodyAccMagMean" -0.952738043030303
"24" "SITTING" "tBodyAccMagMean" -0.968979156470588
"1" "SITTING" "tBodyAccMagMean" -0.948536786170213
"3" "SITTING" "tBodyAccMagMean" -0.895383350192308
"5" "SITTING" "tBodyAccMagMean" -0.9379783225
"6" "SITTING" "tBodyAccMagMean" -0.949543531272727
"7" "SITTING" "tBodyAccMagMean" -0.918432107083333
"8" "SITTING" "tBodyAccMagMean" -0.952139704347826
"11" "SITTING" "tBodyAccMagMean" -0.961970763773585
"14" "SITTING" "tBodyAccMagMean" -0.944197943703704
"15" "SITTING" "tBodyAccMagMean" -0.958669836271186
"16" "SITTING" "tBodyAccMagMean" -0.961879680724638
"17" "SITTING" "tBodyAccMagMean" -0.97274734640625
"19" "SITTING" "tBodyAccMagMean" -0.962074065616438
"21" "SITTING" "tBodyAccMagMean" -0.974734999411765
"22" "SITTING" "tBodyAccMagMean" -0.942167353870968
"23" "SITTING" "tBodyAccMagMean" -0.944080772941176
"25" "SITTING" "tBodyAccMagMean" -0.970409337076923
"26" "SITTING" "tBodyAccMagMean" -0.953079994102564
"27" "SITTING" "tBodyAccMagMean" -0.979481668857143
"28" "SITTING" "tBodyAccMagMean" -0.955789708611111
"29" "SITTING" "tBodyAccMagMean" -0.978017021833333
"30" "SITTING" "tBodyAccMagMean" -0.957487221451613
"2" "STANDING" "tBodyAccMagMean" -0.965875181296296
"4" "STANDING" "tBodyAccMagMean" -0.906478051785714
"9" "STANDING" "tBodyAccMagMean" -0.945167482444444
"10" "STANDING" "tBodyAccMagMean" -0.951988907954545
"12" "STANDING" "tBodyAccMagMean" -0.941459935081967
"13" "STANDING" "tBodyAccMagMean" -0.971564243157895
"18" "STANDING" "tBodyAccMagMean" -0.972607495342466
"20" "STANDING" "tBodyAccMagMean" -0.92240685739726
"24" "STANDING" "tBodyAccMagMean" -0.950061017681159
"1" "STANDING" "tBodyAccMagMean" -0.984278207358491
"3" "STANDING" "tBodyAccMagMean" -0.925430819016393
"5" "STANDING" "tBodyAccMagMean" -0.906104701071429
"6" "STANDING" "tBodyAccMagMean" -0.945022876491228
"7" "STANDING" "tBodyAccMagMean" -0.942724659245283
"8" "STANDING" "tBodyAccMagMean" -0.953762884074074
"11" "STANDING" "tBodyAccMagMean" -0.984853836595745
"14" "STANDING" "tBodyAccMagMean" -0.943456847333333
"15" "STANDING" "tBodyAccMagMean" -0.961207616226415
"16" "STANDING" "tBodyAccMagMean" -0.969948825128205
"17" "STANDING" "tBodyAccMagMean" -0.977635981410256
"19" "STANDING" "tBodyAccMagMean" -0.960505683561644
"21" "STANDING" "tBodyAccMagMean" -0.958774298089888
"22" "STANDING" "tBodyAccMagMean" -0.954807661269841
"23" "STANDING" "tBodyAccMagMean" -0.957212267058824
"25" "STANDING" "tBodyAccMagMean" -0.972663592162162
"26" "STANDING" "tBodyAccMagMean" -0.968511694324324
"27" "STANDING" "tBodyAccMagMean" -0.972753287375
"28" "STANDING" "tBodyAccMagMean" -0.92547165164557
"29" "STANDING" "tBodyAccMagMean" -0.984745318923077
"30" "STANDING" "tBodyAccMagMean" -0.930573574915254
"2" "LAYING" "tBodyAccMagMean" -0.977435485208333
"4" "LAYING" "tBodyAccMagMean" -0.954557603148148
"9" "LAYING" "tBodyAccMagMean" -0.9308684376
"10" "LAYING" "tBodyAccMagMean" -0.956781819655172
"12" "LAYING" "tBodyAccMagMean" -0.9482046755
"13" "LAYING" "tBodyAccMagMean" -0.960517768225806
"18" "LAYING" "tBodyAccMagMean" -0.986456241538462
"20" "LAYING" "tBodyAccMagMean" -0.960743126176471
"24" "LAYING" "tBodyAccMagMean" -0.9718540425
"1" "LAYING" "tBodyAccMagMean" -0.8419291525
"3" "LAYING" "tBodyAccMagMean" -0.972791346129032
"5" "LAYING" "tBodyAccMagMean" -0.966777882884615
"6" "LAYING" "tBodyAccMagMean" -0.918878850824561
"7" "LAYING" "tBodyAccMagMean" -0.936392023846154
"8" "LAYING" "tBodyAccMagMean" -0.935308633888889
"11" "LAYING" "tBodyAccMagMean" -0.980621180175439
"14" "LAYING" "tBodyAccMagMean" -0.905978250196078
"15" "LAYING" "tBodyAccMagMean" -0.955340661527778
"16" "LAYING" "tBodyAccMagMean" -0.961834634857143
"17" "LAYING" "tBodyAccMagMean" -0.953021411126761
"19" "LAYING" "tBodyAccMagMean" -0.96626080686747
"21" "LAYING" "tBodyAccMagMean" -0.952596583222222
"22" "LAYING" "tBodyAccMagMean" -0.934993799305556
"23" "LAYING" "tBodyAccMagMean" -0.962959196805556
"25" "LAYING" "tBodyAccMagMean" -0.56047777609589
"26" "LAYING" "tBodyAccMagMean" -0.976785042368421
"27" "LAYING" "tBodyAccMagMean" -0.982091652162162
"28" "LAYING" "tBodyAccMagMean" -0.95811223025
"29" "LAYING" "tBodyAccMagMean" -0.986493196666667
"30" "LAYING" "tBodyAccMagMean" -0.969829984285714
"2" "WALKING" "tBodyAccMagStd" -0.422544169322034
"4" "WALKING" "tBodyAccMagStd" -0.527679103166667
"9" "WALKING" "tBodyAccMagStd" -0.37942877
"10" "WALKING" "tBodyAccMagStd" -0.185602396067925
"12" "WALKING" "tBodyAccMagStd" -0.23697286882
"13" "WALKING" "tBodyAccMagStd" -0.292546377017544
"18" "WALKING" "tBodyAccMagStd" -0.460346465357143
"20" "WALKING" "tBodyAccMagStd" -0.156930391921569
"24" "WALKING" "tBodyAccMagStd" -0.48106401862069
"1" "WALKING" "tBodyAccMagStd" -0.219688645631579
"3" "WALKING" "tBodyAccMagStd" -0.328428936551724
"5" "WALKING" "tBodyAccMagStd" -0.377178733392857
"6" "WALKING" "tBodyAccMagStd" -0.266734167368421
"7" "WALKING" "tBodyAccMagStd" -0.198554708385965
"8" "WALKING" "tBodyAccMagStd" -0.1804072826
"11" "WALKING" "tBodyAccMagStd" -0.487735915084746
"14" "WALKING" "tBodyAccMagStd" -0.36380562779661
"15" "WALKING" "tBodyAccMagStd" -0.323878324074074
"16" "WALKING" "tBodyAccMagStd" -0.47180926745098
"17" "WALKING" "tBodyAccMagStd" -0.461837866885246
"19" "WALKING" "tBodyAccMagStd" -0.0993927171359615
"21" "WALKING" "tBodyAccMagStd" -0.299709752173077
"22" "WALKING" "tBodyAccMagStd" -0.161591787478261
"23" "WALKING" "tBodyAccMagStd" -0.209989354570847
"25" "WALKING" "tBodyAccMagStd" -0.565601466081081
"26" "WALKING" "tBodyAccMagStd" -0.421848313898305
"27" "WALKING" "tBodyAccMagStd" -0.407355787017544
"28" "WALKING" "tBodyAccMagStd" -0.39269402
"29" "WALKING" "tBodyAccMagStd" -0.262695063584906
"30" "WALKING" "tBodyAccMagStd" -0.359873411538462
"2" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.205977045295833
"4" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.212012300480769
"9" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.400222037142857
"10" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.211537480214383
"12" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.285844036153846
"13" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.326339622181818
"18" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.37184157
"20" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.198269718823529
"24" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.30685447
"1" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.324970929245283
"3" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.333597432542373
"5" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.136736383765957
"6" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.0791508842176471
"7" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.33474460745098
"8" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.227200254219512
"11" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.289592148148148
"14" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.0197686685018519
"15" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.136552217494583
"16" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.334795080196078
"17" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.1028777303875
"19" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.177666828025
"21" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.278474283829787
"22" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.158757474833333
"23" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.271893714117647
"25" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.480006649846154
"26" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.1507071068
"27" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.37994878627451
"28" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.211928666470588
"29" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.0414696051693878
"30" "WALKING_UPSTAIRS" "tBodyAccMagStd" -0.327410815861538
"2" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.215586334889362
"4" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" -0.0819559041111111
"9" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.265120131365238
"10" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.156998205421053
"12" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.0972608274652174
"13" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" -0.0156098198829787
"18" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" -0.229934247036364
"20" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.172636361444444
"24" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" -0.0224839122854545
"1" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.0198843506265306
"3" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" -0.0411340078469388
"5" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.205422375957447
"6" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.373611914166667
"7" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.214544028088723
"8" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.131337867236842
"11" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.0507743652521739
"14" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.428405922622222
"15" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.353204008095238
"16" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.119183740638298
"17" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.0914076757326087
"19" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.413472376589744
"21" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.264341903711111
"22" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.133267478527222
"23" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.230363964351852
"25" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" -0.259465249913793
"26" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.14700167906
"27" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.121176277863636
"28" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.135465563932609
"29" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" 0.1344811501875
"30" "WALKING_DOWNSTAIRS" "tBodyAccMagStd" -0.0135771208822581
"2" "SITTING" "tBodyAccMagStd" -0.953081444130435
"4" "SITTING" "tBodyAccMagStd" -0.9144078448
"9" "SITTING" "tBodyAccMagStd" -0.8637564342
"10" "SITTING" "tBodyAccMagStd" -0.939669591481481
"12" "SITTING" "tBodyAccMagStd" -0.947517100196078
"13" "SITTING" "tBodyAccMagStd" -0.937935738571429
"18" "SITTING" "tBodyAccMagStd" -0.981595285964912
"20" "SITTING" "tBodyAccMagStd" -0.937764028181818
"24" "SITTING" "tBodyAccMagStd" -0.963779683235294
"1" "SITTING" "tBodyAccMagStd" -0.927078418723404
"3" "SITTING" "tBodyAccMagStd" -0.8703017
"5" "SITTING" "tBodyAccMagStd" -0.920939027727273
"6" "SITTING" "tBodyAccMagStd" -0.931572655636364
"7" "SITTING" "tBodyAccMagStd" -0.881957619770833
"8" "SITTING" "tBodyAccMagStd" -0.929943615630435
"11" "SITTING" "tBodyAccMagStd" -0.944581826415094
"14" "SITTING" "tBodyAccMagStd" -0.92549582962963
"15" "SITTING" "tBodyAccMagStd" -0.93797790559322
"16" "SITTING" "tBodyAccMagStd" -0.941051236086957
"17" "SITTING" "tBodyAccMagStd" -0.96506519109375
"19" "SITTING" "tBodyAccMagStd" -0.951755657260274
"21" "SITTING" "tBodyAccMagStd" -0.971994251294118
"22" "SITTING" "tBodyAccMagStd" -0.924336184035484
"23" "SITTING" "tBodyAccMagStd" -0.924963263235294
"25" "SITTING" "tBodyAccMagStd" -0.960003414461538
"26" "SITTING" "tBodyAccMagStd" -0.933602783410256
"27" "SITTING" "tBodyAccMagStd" -0.969526674714286
"28" "SITTING" "tBodyAccMagStd" -0.947782703333333
"29" "SITTING" "tBodyAccMagStd" -0.9692903165
"30" "SITTING" "tBodyAccMagStd" -0.942901466612903
"2" "STANDING" "tBodyAccMagStd" -0.957874965
"4" "STANDING" "tBodyAccMagStd" -0.890976683392857
"9" "STANDING" "tBodyAccMagStd" -0.936105010444444
"10" "STANDING" "tBodyAccMagStd" -0.937264537954545
"12" "STANDING" "tBodyAccMagStd" -0.935232945245902
"13" "STANDING" "tBodyAccMagStd" -0.968519673859649
"18" "STANDING" "tBodyAccMagStd" -0.972285545479452
"20" "STANDING" "tBodyAccMagStd" -0.910672094794521
"24" "STANDING" "tBodyAccMagStd" -0.94790101173913
"1" "STANDING" "tBodyAccMagStd" -0.981942928867925
"3" "STANDING" "tBodyAccMagStd" -0.915143303606557
"5" "STANDING" "tBodyAccMagStd" -0.87977380125
"6" "STANDING" "tBodyAccMagStd" -0.939310249649123
"7" "STANDING" "tBodyAccMagStd" -0.933590156792453
"8" "STANDING" "tBodyAccMagStd" -0.937187185222222
"11" "STANDING" "tBodyAccMagStd" -0.98030536893617
"14" "STANDING" "tBodyAccMagStd" -0.936735577166667
"15" "STANDING" "tBodyAccMagStd" -0.948600432641509
"16" "STANDING" "tBodyAccMagStd" -0.95729449448718
"17" "STANDING" "tBodyAccMagStd" -0.975377309871795
"19" "STANDING" "tBodyAccMagStd" -0.962549342465753
"21" "STANDING" "tBodyAccMagStd" -0.956919898202247
"22" "STANDING" "tBodyAccMagStd" -0.939866315079365
"23" "STANDING" "tBodyAccMagStd" -0.9516698575
"25" "STANDING" "tBodyAccMagStd" -0.968075629324324
"26" "STANDING" "tBodyAccMagStd" -0.962697299189189
"27" "STANDING" "tBodyAccMagStd" -0.9663601145
"28" "STANDING" "tBodyAccMagStd" -0.917658334177215
"29" "STANDING" "tBodyAccMagStd" -0.981745712923077
"30" "STANDING" "tBodyAccMagStd" -0.916570441355932
"2" "LAYING" "tBodyAccMagStd" -0.972873912916667
"4" "LAYING" "tBodyAccMagStd" -0.931292216611111
"9" "LAYING" "tBodyAccMagStd" -0.91512680016
"10" "LAYING" "tBodyAccMagStd" -0.940301654482759
"12" "LAYING" "tBodyAccMagStd" -0.936542686833333
"13" "LAYING" "tBodyAccMagStd" -0.947944746612903
"18" "LAYING" "tBodyAccMagStd" -0.986464542615385
"20" "LAYING" "tBodyAccMagStd" -0.939489444558824
"24" "LAYING" "tBodyAccMagStd" -0.969354834166667
"1" "LAYING" "tBodyAccMagStd" -0.79514486386
"3" "LAYING" "tBodyAccMagStd" -0.964218176451613
"5" "LAYING" "tBodyAccMagStd" -0.958612786346154
"6" "LAYING" "tBodyAccMagStd" -0.897326245964912
"7" "LAYING" "tBodyAccMagStd" -0.907039513153846
"8" "LAYING" "tBodyAccMagStd" -0.91325033
"11" "LAYING" "tBodyAccMagStd" -0.972891829473684
"14" "LAYING" "tBodyAccMagStd" -0.856593119215686
"15" "LAYING" "tBodyAccMagStd" -0.943314107916667
"16" "LAYING" "tBodyAccMagStd" -0.957895927714286
"17" "LAYING" "tBodyAccMagStd" -0.948257993521127
"19" "LAYING" "tBodyAccMagStd" -0.963193489036145
"21" "LAYING" "tBodyAccMagStd" -0.942186431444444
"22" "LAYING" "tBodyAccMagStd" -0.909407761152778
"23" "LAYING" "tBodyAccMagStd" -0.957871990555555
"25" "LAYING" "tBodyAccMagStd" -0.649254767945205
"26" "LAYING" "tBodyAccMagStd" -0.964355190394737
"27" "LAYING" "tBodyAccMagStd" -0.978920176216216
